EDA_1646836594.000000,TEMP_1646836594.000000,BVP_1646836594.00,HR_1646836604.000000
0.160166,33.59,19.54,86.92
0.160166,33.59,17.38,86.92
0.160166,33.59,15.28,86.93
0.158885,33.59,13.3,86.97
0.160166,33.59,11.42,87.02
0.158885,33.59,9.57,87.07
0.160166,33.59,7.71,87.12
0.158885,33.59,5.89,87.15
0.158885,33.59,4.24,87.15
0.158885,33.59,2.91,87.15
0.158885,33.59,1.98,87.13
0.158885,33.57,1.48,87.12
0.158885,33.57,1.3,87.1
0.158885,33.57,1.34,87.12
0.158885,33.57,1.45,87.13
0.160166,33.57,1.58,87.17
0.158885,33.57,1.57,87.2
0.158885,33.57,1.37,87.23
0.158885,33.57,0.86,87.27
0.158885,33.57,-0.14,87.28
0.158885,33.57,-1.73,87.28
0.158885,33.57,-3.87,87.27
0.160166,33.57,-6.36,87.23
0.157604,33.57,-8.93,87.18
0.158885,33.57,-11.31,87.13
0.157604,33.57,-13.45,87.08
0.158885,33.57,-15.47,87.0
0.158885,33.57,-17.57,86.93
0.158885,33.57,-19.9,86.87
0.158885,33.57,-22.45,86.83
0.158885,33.57,-25.15,86.82
0.158885,33.55,-27.88,86.8
0.158885,33.55,-30.62,86.78
0.158885,33.55,-33.38,86.78
0.158885,33.55,-36.09,86.8
0.158885,33.55,-38.4,86.82
0.162729,33.55,-39.7,86.85
0.158885,33.55,-39.34,86.88
0.158885,33.55,-36.74,86.92
0.158885,33.57,-31.76,86.95
0.160166,33.57,-24.64,86.98
0.158885,33.57,-16.01,87.02
0.160166,33.57,-6.62,87.03
0.160166,33.59,2.84,87.03
0.160166,33.59,11.81,87.03
0.157604,33.59,19.94,87.03
0.160166,33.59,26.96,87.03
0.158885,33.57,32.7,87.02
0.160166,33.57,37.04,87.02
0.158885,33.57,40.0,87.0
0.158885,33.57,41.64,86.98
0.160166,33.59,42.21,86.98
0.158885,33.59,41.99,87.0
0.158885,33.59,41.28,87.05
0.158885,33.59,40.34,87.13
0.160166,33.57,39.29,87.22
0.158885,33.57,38.12,87.32
0.158885,33.57,36.7,87.42
0.161448,33.57,34.92,87.53
0.158885,33.57,32.73,87.63
0.158885,33.57,30.23,87.7
0.160166,33.57,27.61,87.75
0.160166,33.57,25.04,87.78
0.160166,33.57,22.62,87.82
0.160166,33.57,20.27,87.83
0.160166,33.57,17.84,87.87
0.160166,33.57,15.15,87.92
0.160166,33.59,12.16,87.97
0.158885,33.59,8.91,88.03
0.158885,33.59,5.57,88.1
0.160166,33.59,2.27,88.13
0.160166,33.57,-1.0,88.17
0.158885,33.57,-4.3,88.2
0.158885,33.57,-7.81,88.2
0.158885,33.57,-11.63,88.2
0.158885,33.57,-15.8,88.2
0.158885,33.57,-20.26,88.2
0.158885,33.57,-24.95,88.22
0.160166,33.57,-29.83,88.23
0.160166,33.59,-34.87,88.27
0.158885,33.59,-39.93,88.33
0.160166,33.59,-44.59,88.42
0.158885,33.59,-48.18,88.52
0.160166,33.59,-49.84,88.62
0.157604,33.59,-48.8,88.72
0.160166,33.59,-44.68,88.82
0.160166,33.59,-37.65,88.92
0.160166,33.59,-28.44,89.0
0.160166,33.59,-18.1,89.08
0.160166,33.59,-7.69,89.13
0.160166,33.59,1.95,89.2
0.158885,33.57,10.34,89.27
0.160166,33.57,17.27,89.33
0.160166,33.57,22.72,89.37
0.160166,33.57,26.63,89.4
0.160166,33.59,28.99,89.4
0.161448,33.59,29.89,89.4
0.161448,33.59,29.52,89.42
0.161448,33.59,28.26,89.4
0.161448,33.61,26.59,89.4
0.161448,33.61,24.87,89.4
0.161448,33.61,23.21,89.38
0.162729,33.61,21.53,89.4
0.162729,33.59,19.65,89.43
0.162729,33.59,17.47,89.45
0.16401,33.59,15.1,89.47
0.16401,33.59,12.84,89.47
0.16401,33.61,11.01,89.43
0.16401,33.61,9.76,89.4
0.16401,33.61,8.98,89.37
0.16401,33.61,8.42,89.38
0.165292,33.61,7.72,89.4
0.165292,33.61,6.66,89.45
0.165292,33.61,5.14,89.48
0.16401,33.61,3.21,89.55
0.16401,33.61,0.95,89.62
0.16401,33.61,-1.61,89.67
0.165292,33.61,-4.44,89.7
0.16401,33.61,-7.45,89.72
0.16401,33.59,-10.54,89.72
0.16401,33.59,-13.58,89.75
0.165292,33.59,-16.52,89.78
0.165292,33.59,-19.5,89.83
0.162729,33.61,-22.81,89.8
0.16401,33.61,-26.71,89.8
0.165292,33.61,-31.23,89.78
0.165292,33.61,-35.95,89.75
0.166573,33.59,-40.1,89.72
0.166573,33.59,-42.69,89.68
0.166573,33.59,-42.88,89.63
0.17298,33.59,-40.28,89.62
0.162729,33.61,-35.07,89.58
0.162729,33.61,-27.85,89.53
